nov 11/21:42:00.194 DEBUG2 : 		WriteTarget32 Address=0xE0001038 AP=0 Count=4 Data=0x00000000
nov 11/21:42:00.198 DEBUG2 : 		WriteTarget32 Address=0xE0001048 AP=0 Count=4 Data=0x00000000
nov 11/21:42:00.202 DEBUG2 : 		WriteTarget32 Address=0xE0001058 AP=0 Count=4 Data=0x00000000
nov 11/21:42:00.206 DEBUG2 : 		SWOStart
nov 11/21:42:00.212 DEBUG2 : 		ReadTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
nov 11/21:42:00.212 DEBUG2 : 		WriteTarget32 Address=0xE000EDFC AP=0 Count=4 Data=0x01000000
nov 11/21:42:00.216 DEBUG2 : 		WriteTarget32 Address=0xE00400F0 AP=0 Count=4 Data=0x00000002
nov 11/21:42:00.220 DEBUG2 : 		WriteTarget32 Address=0xE0040010 AP=0 Count=4 Data=0x00000003
nov 11/21:42:00.224 DEBUG2 : 		WriteTarget32 Address=0xE0000FB0 AP=0 Count=4 Data=0xC5ACCE55
nov 11/21:42:00.232 DEBUG2 : 		ReadTarget32 Address=0xE0000E80 AP=0 Count=4 Data=0x0001000F
nov 11/21:42:00.232 DEBUG2 : 		WriteTarget32 Address=0xE0000E80 AP=0 Count=4 Data=0x0001000F
nov 11/21:42:00.236 DEBUG2 : 		WriteTarget32 Address=0xE0000E40 AP=0 Count=4 Data=0x0000000F
nov 11/21:42:00.240 DEBUG2 : 		WriteTarget32 Address=0xE0000E00 AP=0 Count=4 Data=0x0000003E
nov 11/21:42:00.248 DEBUG2 : 		ReadTarget32 Address=0xE0001000 AP=0 Count=4 Data=0x400103FF
nov 11/21:42:00.248 DEBUG2 : 		WriteTarget32 Address=0xE0001000 AP=0 Count=4 Data=0x400103FF
nov 11/21:42:00.252 DEBUG2 : 		WriteTarget32 Address=0xE0040304 AP=0 Count=4 Data=0x00000100
nov 11/21:42:00.256 DEBUG2 : 		Go >
nov 11/21:42:00.280 DEBUG2 : 		Go <
nov 11/21:42:00.283 DEBUG2 : 		SWORead Count=4
nov 11/21:42:00.300 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.303 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.316 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.333 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.336 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.348 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.351 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.365 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.368 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.380 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.383 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.397 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.411 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.414 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.428 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.431 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.444 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.447 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.460 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.463 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.475 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.491 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.494 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.506 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.509 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.522 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.525 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.538 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.554 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.557 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.570 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.573 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.585 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.588 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.601 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.604 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.617 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.632 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.635 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.648 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.651 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.663 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.666 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.678 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.694 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.697 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.710 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.713 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.726 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.729 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.741 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.744 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.758 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.773 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.776 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.790 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.793 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.806 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.809 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.821 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.824 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.837 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.854 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.857 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.870 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.873 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.886 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.889 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.902 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.905 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.918 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.934 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.937 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.950 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.953 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.966 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.969 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.982 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:00.985 DEBUG2 : 		SWORead Count=1
nov 11/21:42:00.998 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.013 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.016 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.029 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.032 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.045 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.048 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.060 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.063 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.076 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.092 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.095 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.108 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.111 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.124 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.127 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.138 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.155 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.158 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.171 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.174 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.187 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.190 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.203 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.206 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.218 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.234 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.237 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.249 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.252 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.264 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.267 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.280 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.283 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.295 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.311 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.314 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.326 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.329 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.341 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.344 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.358 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.374 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.377 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.390 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.393 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.406 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.409 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.421 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.424 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.438 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.454 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.457 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.470 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.473 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.486 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.489 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.502 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.505 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.518 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.533 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.536 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.550 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.553 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.565 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.568 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.581 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.584 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.598 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.614 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.617 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.630 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.633 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.645 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.648 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.661 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.664 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.677 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.692 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.695 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.708 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.711 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.724 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.727 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.740 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.743 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.756 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.772 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.775 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.788 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.791 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.803 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.806 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.820 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.823 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.836 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.851 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.854 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.867 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.870 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.883 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.886 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.899 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.902 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.914 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.929 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.932 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.945 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.948 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.961 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.964 DEBUG2 : 		SWORead Count=1
nov 11/21:42:01.977 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.993 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:01.996 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.009 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.012 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.025 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.028 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.041 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.044 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.057 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.073 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.076 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.089 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.092 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.105 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.108 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.120 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.123 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.136 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.152 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.155 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.168 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.171 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.183 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.186 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.200 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.203 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.216 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.232 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.235 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.248 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.251 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.263 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.266 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.280 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.283 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.295 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.311 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.314 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.327 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.330 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.343 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.346 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.359 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.362 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.375 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.391 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.394 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.406 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.409 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.423 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.426 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.438 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.455 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.458 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.470 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.473 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.485 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.488 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.501 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.504 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.517 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.533 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.536 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.549 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.552 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.565 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.568 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.581 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.584 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.597 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.612 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.615 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.627 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.630 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.643 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.646 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.657 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.674 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.677 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.690 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.693 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.706 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.709 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.722 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.725 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.738 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.754 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.757 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.770 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.773 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.786 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.789 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.802 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.805 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.818 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.834 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.837 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.850 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.853 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.866 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.869 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.881 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.884 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.898 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.914 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.917 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.930 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.933 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.944 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.947 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.961 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.964 DEBUG2 : 		SWORead Count=1
nov 11/21:42:02.977 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.993 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:02.996 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.009 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.012 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.025 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.028 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.041 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.044 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.057 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.073 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.076 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.089 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.092 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.105 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.108 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.120 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.123 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.136 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.150 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.153 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.167 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.170 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.182 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.185 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.198 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.214 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.217 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.230 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.233 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.246 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.249 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.262 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.265 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.278 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.294 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.297 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.310 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.313 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.326 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.329 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.342 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.345 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.358 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.374 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.377 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.390 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.393 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.405 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.408 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.420 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.423 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.437 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.453 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.456 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.468 DEBUG2 : 		STLinkIsCpuHalted - Running
nov 11/21:42:03.471 DEBUG2 : 		SWORead Count=1
nov 11/21:42:03.484 DEBUG2 : 		STLinkIsCpuHalted - Running
